data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data52259,DATA_6503,A,خايدير أي حاجة إيلا يخدم,5aydir ayi 7aja ila y5dem,he will do anything but work,يفعل كل شيء إلا العمل,6,PARTIALLY VALIDATED
data52260,WIKI_C_00188,C,"Hesler LR , Smith AH ( 1979 ) . North American Species of Lactarius . Ann Arbor , Michigan : The University of Michigan Press . ISBN 0 @-@ 472 @-@ <unk> @-@ 2 .","hesler lr , smith ah ( 1979 ) . north american species of lactarius . ann arbor , michigan : the university of michigan press . isbn 0 @-@ 472 @-@ <unk> @-@ 2 .","Hesler LR , Smith AH ( 1979 ) . North American Species of Lactarius . Ann Arbor , Michigan : The University of Michigan Press . ISBN 0 @-@ 472 @-@ <unk> @-@ 2 .",هازلت إل آر ، سميث إيه إتش (1979). أنواع اللاكتاريوس في أمريكا الشمالية. آن أربور، ميشيغان: مطبعة جامعة ميشيغان. ISBN 0-472-<unk>-2.,35,GENERATED
data52261,DATA_15030,B,بتحليل الخصائص ديال المريض و المرض اللي عندو، التشخيص الجزيئي كيعطي الأمل في طب شخصي.,"btahlil lkhassa2iss dyal lmarid w lmarad li 3ndo, t-tashkhiss ljouza2i kay3ti l-amal f tteb shakhssi.","By analysing the specifics of the patient and their disease , molecular diagnostics offers the prospect of personalised medicine .",من خلال تحليل خصوصيات المريض ومرضه، تقدم التشخيصات الجزيئية إمكانية الطب الشخصي.,20,GENERATED
data52262,WIKI_D_03585,D,"من بين الهموم ديال هيل كان هو أن الكراية ديالها، وݣاع الناس اللي خدامين فالمدن، خاص تكون عندهم الإمكانية يدخلو لبلايص مفتوحة. كانت كتآمن ب""المزايا اللي كتحسن الحياة ديال التراب النقي، و الهوا النظيف و السما الزرقا"". ف 1883، كتبت:","mn bin lhmoum dyal hill kan howa an lkraya dyalha, wga3 nass likhdamin fmdoun, khas tkoun 3ndhom l2imkanya dkhoul lbliyas maftou7a. kant kat2men b""lmzaya lli kat7essen l7ayat dyal traba n9i, w lhiwa nnadiif wssma zr9a"". f 1883, ktbt:","Among Hill 's concerns was that her tenants , and all urban workers , should have access to open spaces . She believed in "" the life @-@ enhancing virtues of pure earth , clean air and blue sky . "" In 1883 , she wrote :","من بين اهتمامات هيل كان أن المستأجرين لديها، وجميع العمال الحضريين، يجب أن تتاح لهم إمكانية الوصول إلى المساحات المفتوحة. كانت تؤمن بـ ""فضائل الأرض النقية والهواء النظيف والسماء الزرقاء التي تعزز الحياة"". في عام 1883، كتبت:",40,GENERATED
data52263,WIKI_C_11654,C,المنطقة الطبيعية ديال <unk> هولو كاينة فواحد الواد صغير تابع لليتيل فيشينݣ كريك. قريبة لـ <unk> و فيها غابات قديمة ديال النمو. هاد المنطقة الطبيعية وحدة من الصغار ف بنسلفانيا.,lmin9a ttabi3iya dyal <unk> hollow kayna f wa7ed lwad sghar تابع l little fishing creek. 9riba l <unk> w fiha ghabat 9dima dyal lnumuw. had lmin9a ttabi3iya wa7da mn sghar f pennsylvania.,The <unk> Hollow Natural Area is on a small tributary of Little Fishing Creek . It is near <unk> and features old @-@ growth forests . The natural area is one of the smallest in Pennsylvania .,المنطقة الطبيعية <unk> هولو تقع على رافد صغير لنهر ليتل فيشينغ كريك. تقع بالقرب من <unk> وتتميز بغابات قديمة النمو. تعد المنطقة الطبيعية واحدة من أصغر المناطق في ولاية بنسلفانيا.,30,GENERATED
data52264,DATA_13493,B,محاولة تفهم و تخمين شنو كيحس بنادم يقدر يزعج شي ناس.,mohawala ttfahhem w ttxemmin shnu kayhess bnadem iqder iz3ej shi nass.,the process of paraphrasing and attempting to guess the identity of people 's feelings can be off putting for some ;,إن عملية إعادة الصياغة ومحاولة تخمين مشاعر الناس قد تكون منفّرة للبعض؛,21,GENERATED
data52265,WIKI_D_11502,D,"فنانين ضيوف: The Fray (""Heartbeat"")، Luke O'Dell (""Introvert <unk>"")، Guy Sebastian (""Don't Worry Be Happy"") و Kylie Minogue (""I Should Be So Lucky"").","fannanin dyuf: The Fray (""Heartbeat""), Luke O'Dell (""Introvert <unk>""), Guy Sebastian (""Don't Worry Be Happy"") w Kylie Minogue (""I Should Be So Lucky"").","Guest performers : The Fray ( "" Heartbeat "" ) , Luke O 'Dell ( "" Introvert <unk> "" ) , Guy Sebastian ( "" Don 't Worry Be Happy "" ) and Kylie Minogue ( "" I Should Be So Lucky "" )","فنانون ضيوف: ذا فراي (""هارت بيت"")، لوك أوديل (""إنتروفيرت <unk>"")، غاي سيباستيان (""دون ووري بي هابي"")، وكايلي مينوغ (""آي شود بي سو لاكي"").",23,GENERATED
data52266,DATA_18925,B,كاينين جوج ديال الشهب اللي كيبانو فالنهار و كيخرجوا من برج الحية (Serpens) ، أوميغا سيربنتيدز و سيغما سيربنتيدز. بجوج كيوصلوا للقمة ديالهم بين 18 و 25 دجنبر.,"kaynin juj dyal chohob li kaybanu f nhar o kaykhrouju mn borj l-7ayya (Serpens), Omega Serpentids o Sigma Serpentids. B juj kaywslo l l-qimma dyalhum bin 18 o 25 dujanbir.","There are two daytime meteor showers that radiate from Serpens , the Omega Serpentids and the Sigma Serpentids . Both showers peak between December 18 and December 25 .",هناك زختان شهابيتان نهاريّتان تشعان من كوكبة الحواء، وهما زخة شهب التنينيات الجنوبية وزخة شهب سيجما الحواء. تبلغ كلتا الزختين ذروتهما بين 18 و 25 ديسمبر.,29,GENERATED
data52267,WIKI_C_00515,C,فالألمانية شي حاجة ف سبعة د الحاجات، ماكس وموريتز واحد السلسلة ديال سبعة القصص مصورة كتعاود على التشرميل ديال جوج دراري صغار، اللي فاللخر كيطحنوهوم وكيوكلوهوم للبط.,"fel'almania shi 7aja f sab3a d l7wayej, max w moritz wa7d leselsla dyal sab3a l9sos mosswra kat3awd 3la chtcharmil dyal joooj drari sogar, li fel'akher kayt7nuhum w kaywkkuluhum lb7.","In German Eine <unk> in sieben <unk> , Max and Moritz is a series of seven illustrated stories concerning the mischievous antics of two boys , who are eventually ground @-@ down and fed to ducks .","بالألمانية، ""شيء في سبعة أشياء""، ماكس وموريتز هي سلسلة من سبع قصص مصورة تتعلق بالمقالب المؤذية لصبيين، يتم طحنهما في النهاية وإطعامهما للبط.",27,GENERATED
data52268,DATA_5374,A,شنو عندك هاد العشية؟,chnou 3endek 8ad l3chiyya?,What do you have this afternoon?,ماذا لديك بعد الظهر؟,6,PARTIALLY VALIDATED
data52269,DATA_11568,A,تانفكّر واش نتبع تصاور,tanfkker wach ntbe3 tsawr,I think  of following this,أفكر في اتباع هذا,5,PARTIALLY VALIDATED
data52270,DATA_3890,A,إذن نتا كتاكل آيس كريم حتى في نعاس ديالك؟,idan nta katakl ice cream 7ta fn3as dyalk?,So you eat ice cream while you sleep?,إذن أنت تأكل الآيس كريم أثناء نومك؟,8,PARTIALLY VALIDATED
data52271,WIKI_D_01120,D,"عثمان هيل، دبليو سي؛ ديفيز، دي في (1956). ""القلب و الأوعية الكبيرة عند الستريبريني"". معاملات الجمعية الملكية لإدنبرة 63 (1): 115 – 127 @.@ doi: 10 @.@ 1017/ <unk>.","3osman hill, w. c.; davies, d. v. (1956). ""l9alb w l'aw3iya lkibra 3nd strbsirini"". mo3amalat ljam3iya lmalakiya l'idinabura 63 (1): 115 - 127 @.@ doi: 10 @.@ 1017/ <unk>.","Osman Hill , W. C. ; Davies , D. V. ( 1956 ) . "" The heart and great vessels in the Strepsirhini "" . Transactions of the Royal Society of Edinburgh 63 ( 1 ) : 115 – 127 @.@ doi : 10 @.@ 1017 / <unk> .","عثمان هيل، دبليو سي؛ ديفيز، دي في (1956). ""القلب والأوعية الدموية الكبرى في الرتبة الأولية من الرئيسيات (Strepsirhini)"". معاملات الجمعية الملكية في إدنبرة 63 (1): 115 – 127. doi: 10.1017/<unk>.",29,GENERATED
data52272,DATA_3511,A,الحسن الحاض حاز معايا تيليفوني,l7osn l7aD haz m3aya tilifoni,Luckily I have my phone on me,لحسن الحظ أن هاتفي معي,7,PARTIALLY VALIDATED
data52273,DATA_20170,B,"F dardajat lharara wa ddaght lmo3tada, l'oxygène gaz bla loun, bla ri7a, w bla benna, o formula dyalo l jizyai2iya hiya O₂.","f dardajat lharara w ddaght lmo3tada, l'oxygène gaz bla lon, bla ri7a, w bla benna, o formula dyalo l jizyai2iya hiya O₂.","At standard temperature and pressure , oxygen is a colorless , odorless , and tasteless gas with the molecular formula O",عند درجة الحرارة والضغط القياسيين، الأكسجين غاز عديم اللون والرائحة والطعم، وصيغته الجزيئية O₂.,21,GENERATED
data52274,DATA_7112,A,شنو أحسن مكيات عندك؟,chnou a7ssn mikiat 3ndk ?,what is your favorite cartoon?,ما هو الرسوم المتحركة المفضل لديك؟,5,PARTIALLY VALIDATED
data52275,DATA_10044,A,كان كيسحاب ليا غادي يركلو العود,kan kis7ab liya ghadi yrklou l3awd,i thought that he will kick him,ظننت أنه سيضربه,7,PARTIALLY VALIDATED
data52276,WIKI_C_01887,C,آه سيدي، غير سمع مني، أنا كنشوف هاد القضية مهمة بزاف، لدرجة إلا عرفت باللي البرلمان السويدي مارفضهاش، مانزيدش نبقى هنا دقيقة.,"ah sidi, ghir sma3 مني, ana kanchouf had l9adiya mohima bzaf, ladaraja ila 3raft bli lparlaman swidi marfaD-ha-ch, manzidch neb9a hna da9i9a.","For believe me gentlemen , I consider this question so important that in the same moment I get the definite answer that it is not embraced by the Swedish Riksdag , I will no longer stay in this place .",صدقوني أيها السادة، إنني أعتبر هذه المسألة بالغة الأهمية لدرجة أنه في اللحظة التي أتلقى فيها إجابة قاطعة بأنها غير مشمولة بالبرلمان السويدي، فلن أبقى في هذا المكان بعد الآن.,22,GENERATED
data52277,WIKI_D_10907,D,واحد الموجة استوائية مهمة و فيها شوية ديال الشتا العميقة خرجات من إفريقيا ف 22 يوليوز. دازت على المحيط الأطلسي، و الشتا اللي كانت مرتبطة بالجنوب ديالها دازت على جزر الويندوارد ف 28 يوليوز و دازت على أمريكا الوسطانية ف 31 يوليوز.,"wa7d lmowja stiwa2iya mohima w fiha chwiya dyal chta l3amiqa khrejat mn ifri9iya f 22 yulyuz. dazet 3la lmo7it latlasi, w chta lli kanet mortabta b jnوب dyalha dazet 3la jzawr windward f 28 yulyuz w dazet 3la amerika lwastaniya f 31 yulyuz.","A significant tropical wave with very little deep convection left Africa on July 22 . It crossed the Atlantic , with convection associated with its southern part passing over the Windward Islands on July 28 and crossing Central America on July 31 .",غادرت موجة مدارية هامة مع القليل جدًا من الحمل الحراري العميق أفريقيا في 22 يوليو. عبرت المحيط الأطلسي، مع مرور الحمل الحراري المرتبط بجزئها الجنوبي فوق جزر ويندوارد في 28 يوليو وعبور أمريكا الوسطى في 31 يوليو.,42,GENERATED
data52278,DATA_22212,B,"Richard Dawkins ma ttafeqch m3a ra'y dyal Gould b annou shilat jdida banet fih l fauna dyal Cambrian b shkel mufeja' , w gal:","Richard Dawkins ma ttifeqsh m3a rra'y dyal Gould b annou shilat jdida banet fih l fauna dyal Cambrian b shkel mufeja', w gal:","Richard Dawkins also disagreed with Gould 's view that new phyla suddenly appeared in the Cambrian fauna , arguing :","عارض ريتشارد دوكينز أيضًا رأي جولد بأن الشعب الجديدة ظهرت فجأة في حيوانات العصر الكمبري، مجادلًا:
",20,GENERATED
data52279,DATA_2483,A,كل معلم كايتخصص ف مادة,kol mo3alim kaytkhaSSaS f maadda,Every teacher specializes in a discipline,يتخصص كل مدرس في تخصص,6,PARTIALLY VALIDATED
data52280,DATA_14169,B,"اللقطة فاش هومر كيجري ف المدينة مورا ما صاوب شعرو هيا إشارة لفيلم ""It's a Wonderful Life"".","Lliqta fach homer kijri f lmdina moura ma saweb cha3ro hiya ichara l film ""It's a Wonderful Life"".",The scene in which Homer is running through town after he got his hair is a reference to the film It 's a Wonderful Life .,المشهد الذي يركض فيه هومر في أنحاء البلدة بعد أن حلق شعره هو إشارة إلى فيلم إنها حياة رائعة.,26,GENERATED
data52281,DATA_11614,A,نتحداك ت تأمل فيه غير را ماتقدرش باين فيه شر,nt7edak t t2emmel fih ghir ra mat9derch bayn fih cher,I dare you to reassure him,أتحدّاك أن تطمئنه,6,PARTIALLY VALIDATED
data52282,DATA_0233,A,دابا نديرها السيمانة الجاية,daba ndirha ssimana jjaya,I'll do it next week,سأفعل ذلك الأسبوع القادم,5,PARTIALLY VALIDATED
data52283,DATA_17589,B,نيوتن طبق هاد الجوج ديال المعادلات (قانون القوة و مجموع جوج قوانين ديال القوة) باش فحص الدوران المحوري ديال مدار القمر.,niutun tabaq had juj dyal lmu3adalat (qanun lquwa u majmu3 juj qawanin dyal lquwa) bash f7as ddawaran lmi7wari dyal مدار lqamar.,Newton applies both of these formulae ( the power law and sum of two power laws ) to examine the apsidal precession of the Moon 's orbit .,يطبق نيوتن كلتا هاتين الصيغتين (قانون القوة ومجموع قانوني قوة) لفحص الدوران الأبسيدي لمدار القمر.,28,GENERATED
data52284,DATA_5422,A,حسّقت الغدا دبا.,hassa9t lghada daba.,I have have just eaten lunch,لقد تناولت الغداء للتو.,6,PARTIALLY VALIDATED
data52285,WIKI_D_09153,D,خمسطاش في المية ديال الطلبة ديال جامعة هيوستن ساكنين فالإقامة الجامعية. جامعة هيوستن فيها بزاف ديال الإقامات الجامعية بحال: مودي تاورز، ذا كوادرانغل، كوغر فيلج واحد و جوج، كوغر بليس، كالهون لوفتس، بايو أوكس، كولن أوكس، و كامبريدج أوكس.,"khomstach f lmiya dyal talaba dyal jami3at houston sakinīn f l'iqāma l jāmi3iya. jami3at houston fiha bzāf dyal l'iqāmāt l jāmi3iya bḥāl: mōdi towers, tchaquadrangle, cougar village waḥed w jouj, cougar place, calhoun lofts, bayou oaks, cullen oaks, w cambridge oaks.","Fifteen percent of UH students live on campus . UH has several on campus dormitories : Moody Towers , The Quadrangle , Cougar Village I & II , Cougar Place , Calhoun Lofts , Bayou Oaks , Cullen Oaks , and Cambridge Oaks .",يعيش خمسة عشر بالمائة من طلاب جامعة هيوستن في الحرم الجامعي. تضم جامعة هيوستن العديد من المباني السكنية داخل الحرم الجامعي: مودي تاورز، ذا كوادرانغل، كوغر فيلج الأول والثاني، كوغر بليس، كالهون لوفتس، بايو أوكس، كولن أوكس، وكامبريدج أوكس.,39,GENERATED
data52286,WIKI_D_10335,D,ولكن من غير هادشي، ما كايحاولش يعالج قضية الذاتي مقابل الموضوعي، ولا المناقشة ديالو للنية كتدخل فمسألة النية المحددة مقابل النية العامة. ولكن بعض محاكم الاستئناف دارو اختبارات استدراج محددة كثر من راسهم.,"walakin mn ghi hadchi, ma kay7awlsh y3alj qadiyat zdati b مقابل mawdu3i, wla lmona9asha dyalo l'niya kadkhol f ms2elt l'niya lmo7addada b مقابل l'niya l3amma. walakin b3d ma7akim l'isti2naf daro ikhtibarat istidraj mo7addada ktar mn ras homa.","But beyond that , it makes no effort to address the subjective vs. objective question , nor does its discussion of intent delve into the matter of specific vs. general intent . Some appeals courts , however , have developed more specific entrapment tests on their own .",ولكن بخلاف ذلك، فإنه لا يبذل أي جهد لمعالجة مسألة الذاتي مقابل الموضوعي، كما أن مناقشته للنية لا تتعمق في مسألة القصد المحدد مقابل القصد العام. مع ذلك، فقد طورت بعض محاكم الاستئناف اختبارات استدراج أكثر تحديدًا من تلقاء نفسها.,33,GENERATED
data52287,WIKI_D_06446,D,الموت اللي سبابو الهيليوم قليل. أول حالة تسجلات ف الإعلام كانت ديال واحد البنت عندها 15 عام من تكساس اللي ماتت ف 1998 بسباب الاستنشاق ديال الهيليوم فواحد الحفلة عند صاحبتها؛ النوع بالضبط ديال الموت بالهيليوم ما معروفش.,lmwt lli sebbo lheliom qlil. awel 7ala tsjlt f l'i3lam kant dyal wa7d lbnt 3ndha 15 3am mn texas lli matet f 1998 bseb l'istinhach dyal lheliom f wa7d l7fla 3nd sa7btha; nno3 bddabt dyal lmwt b lheliom ma ma3rofch.,Death caused by helium is rare . The first media @-@ recorded case was that of a 15 @-@ year @-@ old girl from Texas who died in 1998 from helium inhalation at a friend 's party ; the exact type of helium death is unidentified .,الموت الناجم عن الهيليوم نادر. أول حالة مسجلة إعلامياً كانت لفتاة تبلغ من العمر 15 عامًا من تكساس توفيت في عام 1998 بسبب استنشاق الهيليوم في حفلة أحد الأصدقاء؛ النوع الدقيق للوفاة بالهيليوم غير محدد.,38,GENERATED
data52288,DATA_20776,B,بزاف ديال الأوكسيدات لي مبنيين على الروتينيوم كيبينو خصائص ماشي عادية بزاف، بحال سلوك النقطة الحرجة الكمومية، و فوق موصلية غريبة، و المغناطيسية الحديدية فدرجة حرارة عالية.,"bzzaf dyal l'oxydat li mbniiyn 3la rrutinium kiybbynu khsay'ss machi 3adiya bzzaf, bhal suluk nnuqta lharija lkammumiya, u fuq muwassiliya ghariba, u lmughnatiisiya lhadidiya f daraja harara 3aliya.","Many ruthenium @-@ based oxides show very unusual properties , such as a quantum critical point behavior , exotic superconductivity , and high @-@ temperature ferromagnetism .",تُظهِر العديد من الأكاسيد المعتمدة على الروثينيوم خصائص غير عادية للغاية، مثل سلوك نقطة حرجة كمومية، والتوصيل المغناطيسي الغريب، والمغناطيسية الحديدية عالية الحرارة.,27,GENERATED
data52289,DATA_22265,B,"Gregor, Neil. Mdina Msakkouna: Nurumburg w Lmadi Nazi. New Haven: Yale University Press, 2008.","Gregor, Neil. Mdina Msakkouna: Nuremberg u Lmadi Nazi. New Haven: Yale University Press, 2008.","Gregor , Neil . Haunted City : Nuremberg and the Nazi Past . New Haven : Yale University Press , 2008 .",غريغور، نيل. المدينة المسكونة: نورمبرغ والماضي النازي. نيو هيفن: مطبعة جامعة ييل، 2008.,22,GENERATED
data52290,WIKI_C_08694,C,"فالسنين اللي موراها، الحريق كان كيذكر بزاف فالجرائد، و دراموند وكوتي كانوا ديما كيرجعوهم بحال شي ناس ديال الثقافة دارو ""الرجال اللي حرقو مليون باوند.""","f'l snin li moraha, l7ri9 kan kidkor bzaf f'l jrayed, w drummond w cauty kanu dima kayرج3ouhom b7al chi nass dyal t7afa daro ""rjal li 7er9ou milyon pound.""","In the following years , the burning would be mentioned regularly in the press , with Drummond and Cauty often relegated to a cultural status of "" the men who burnt a million quid "" .","في السنوات التالية، كان سيُذكر الحريق بانتظام في الصحافة، وغالبًا ما كان دراموند وكوتي يُنقلان إلى مكانة ثقافية مفادها ""الرجال الذين أحرقوا مليون جنيه استرليني"".",25,GENERATED
data52291,WIKI_D_00970,D,الصور ديال الملك تسجلات أول مرة ف 1427، ف واحد الرسم العقاري اللي كيشير للسور على أنه حد الملكية. ف 1450، الملك جيمس الثاني عطا واحد الميثاق اللي كيرخص لسكان إدنبرة يدافعو على مدينتهم، بالصيغة التالية:,"tsawer dyal lmlk tsjlat awl mara f 1427, f wahd rasm l3qari lli kichir lsour 3la annoh had lmlkiya. f 1450, lmlk james ttani 3ta wahd lmithaq lli kyrkhs lsokan edinburgh ydafe3o 3la mdintihom, bsiygha ttaliya:","The King 's Wall is first recorded in 1427 , in a title deed which refers to the wall as the property boundary . In 1450 , King James II issued a charter permitting the burgesses of Edinburgh to defend their town , as follows :",يُسجّل سور الملك لأول مرة في عام 1427، في صك ملكية يشير إلى السور كحدود للملكية. في عام 1450، أصدر الملك جيمس الثاني ميثاقًا يسمح لبرجوازيي إدنبرة بالدفاع عن مدينتهم، على النحو التالي:,36,GENERATED
data52292,WIKI_D_00867,D,المحاكمة ديال كاع الجرائم... غادا تكون فالدولة فين وقعو دوك الجرائم؛ ولكن إلا ماوقعوش فشي دولة، المحاكمة غادا تكون فالبلاصة ولا البلايص اللي حددهم الكونݣرس فالقانون.,"lmuhakama dyal ka3 ljar2im... gadakoun fddawla fin waq3ou douk ljar2im; walakin ila ma waq3ouch fchi dawla, lmuhakama gadakoun fblasa wla lblasat lli haddouhoum lkongres fal9anoun.","Trial of all Crimes . . . shall be held in the State where the said Crimes shall have been committed ; but when not committed within any State , the Trial shall be at such Place or Places as the Congress may by Law have directed .",تُجرى محاكمة جميع الجرائم في الولاية التي ارتُكبت فيها الجرائم المذكورة؛ أما إذا لم تُرتكب داخل أي ولاية، فتُجرى المحاكمة في المكان أو الأماكن التي قد يحددها الكونغرس بموجب القانون.,26,GENERATED
data52293,DATA_5623,A,كنظنو لاش العزوة,kanndnou lach l3ezzwa,I think we should split up,أعتقد أنه يجب أن نفترق,6,PARTIALLY VALIDATED
data52294,WIKI_C_05234,C,بصراحة خاصني نشكر آل ڭور بزاف، حيت حفزنا، حفزني أنا، وبين لينا باللي تهلاؤك فالأرض ماشي جمهوري ولا ديموقراطي، ماشي حمر ولا زرق، كلشي خضر.,"bṣara7a 7asni nshkor Al Gore bzaf, 7it 7affazna, 7affazni ana, w bayen liya bli tlhak f l arḍ machi jomhouri wla dimocrati, machi 7mer wla zreq, kolchi khder.","Mostly I have to thank Al Gore , for inspiring us , for inspiring me , showing that caring about the Earth is not Republican or Democrat ; it 's not red or blue , it 's all green .",في الغالب، يتوجب عليّ أن أشكر آل جور، لإلهامه لنا، ولإلهامي، مبيناً أن الاهتمام بالأرض ليس قضية جمهورية أو ديمقراطية؛ إنها ليست حمراء أو زرقاء، إنها كلها خضراء.,25,GENERATED
data52295,DATA_19856,B,"ديكهام جات فواحد ""الممر ديال لميترو"" باش تكون تقريبا نفس المسافة بين محطة ميترو ڭيتسهيد ومحطة ميترو ستاد ڭيتسهيد.","dikham jat f wahed ""lmmarr dyal lmitro"" bash tkoun tqriban nefs lmsafa bin m7attet mitro getsaid o m7attet mitro stad getsaid.","Deckham is in a "" metro corridor "" so that it is broadly equidistant from Gateshead Metro station and Gateshead Stadium Metro station .","يقع ديكهام في "" ممر مترو "" بحيث يكون على مسافة متساوية تقريبًا من محطة مترو جيتسهيد ومحطة مترو جيتسهيد ستيديوم.",24,GENERATED
data52296,DATA_5292,A,الدوب عندو دفران صحاح و ماضين,ddoub 3ndo Dfran s7a7 o maDyin,Bear has strong and sharp nails,لل دب مخالب قوية وحادة,6,PARTIALLY VALIDATED
data52297,DATA_12953,B,TRANSLATION_FAILED,j jani kaytktb marra bach yban bhal x version dyal x latini.,"ჯ ( "" jani "" ) is sometimes written so that it looks like a hooked version of the Latin "" X ""","يُكتب حرف الجيم أحيانًا ليبدو كنسخة معقوفة من الحرف اللاتيني ""X"".",23,GENERATED
data52298,DATA_18764,B,ملي دّاو ڭازول للّيكرز، ساكن ف ريدوندو بيتش، مقابل مع الشاطئ.,"melli ddaw gazoul llilikers, saken f ridondo bitsh, mqabel m3a shshati2.","Since being traded to the Lakers , Gasol lives in Redondo Beach , across the street from the shoreline .",منذ انتقاله إلى ليكرز، يعيش غاسول في ريدوندو بيتش، مقابل الشارع من الشاطئ.,20,GENERATED
data52299,WIKI_D_01019,D,"آي جي إن رتبات ماذر غوثل الرابعة في ليستة ديالهم ديال ""12 شخصية خايبة ديال ديزني"". وفي ليستة ديال تلاتين وثلاثة ديال أخيب شخصيات ديال ديزني دارتها إي ! ، ماذر غوثل ترتبات الخامسة والعشرين.","ay jay en ratebet mother gothel lrabia f llist dyalhom dyal ""12 charactere khayba dyal disney"". of llist dyal tlatin w tlata dyal akhebe charactere dyal disney daratha e! , mother gothel tartebet lkhamsa w 25.","IGN ranked Mother Gothel fourth on their list of "" the 12 Disney <unk> "" . In a list of the thirty @-@ three greatest Disney villains conducted by E ! , Mother Gothel was ranked twenty @-@ fifth .","صنفت IGN الأم الرهيبة في المرتبة الرابعة ضمن قائمتها لـ ""12 شخصية ديزني <unk>"". وفي قائمة لأعظم ثلاث وثلاثين شريرة ديزني أجرتها E!، صنفت الأم الرهيبة في المرتبة الخامسة والعشرين.",35,GENERATED
data52300,WIKI_D_03538,D,فهاد الظروف، ڭيفارد باع السهام ديالو و سلم التحكم الكامل ديال التياترو لهيغمور. هيل جابوه باش يخدم مع الممثلين فدوري لين مع خريف 1733، ولكن التياترو كان باقي كيتراجع مع نهاية العام.,"fhad doroof, 6eefard be3 esshaam dyalo w sellem et7akkoum lekamel dyal et teatro lighmoor. hill jabouh bach ykhdem m3a el ممthileen fdori lane m3a khreef 1733, walakin et teatro kan ba9i ketraaje3 m3a nayaate el 3am.","In such conditions , Giffard sold his shares and turned over full control of the theatre to Highmore . Hill was brought in to work with the actors at Drury Lane by Autumn 1733 , but the theatre was still declining by the end of the year .",في ظل هذه الظروف، باع جيفارد أسهمه وسلم السيطرة الكاملة على المسرح لهيغ مور. تم جلب هيل للعمل مع الممثلين في مسرح دروري لين بحلول خريف عام 1733، لكن المسرح كان لا يزال يتراجع بحلول نهاية العام.,32,GENERATED
data52301,DATA_16885,B,"كيفاش كدير ليها؟ , جيري آند ذا بيسميكرز (11 أبريل 1963، رقم 1)","Kifash kadir liha? , Jerry and the Pacemakers (11 Abril 1963, Raqm 1)",""" How Do You Do It ? "" , Gerry & the Pacemakers ( 11 April 1963 , # 1 )",كيف تفعل ذلك؟,21,GENERATED
data52302,WIKI_C_12144,C,في واحد جون 2015 آمي شدات الصيانة والتسيير ديال القنطرة نيابة على ترانسبورت سكوطلاند من عند فورث إستواري ترانسبورت أوتوريتي و دابا تسمّاو فورث بريدجز يونيت.,f wa7ed jwan 2015 ami cheddat essyana wtssyir dyal lqntra niyafa 3la transport scotland mn 3nd forth estuary transport authority w daba tsmmw forth bridges unit.,On 1 June 2015 Amey took over the maintenance and operating of the bridge on behalf of Transport Scotland from the Forth Estuary Transport Authority and are now called the Forth Bridges Unit .,في الأول من يونيو/حزيران عام 2015، تولت شركة أمي صيانة وتشغيل الجسر نيابة عن ترانسبورت اسكتلندا من سلطة نقل مصب نهر فورث، وأصبحوا الآن يُعرفون بوحدة جسور فورث.,26,GENERATED
data52303,DATA_18019,B,كيْسالي الوَقت (بوب أليكا؛ مايكل براون؛ كريستينا أغيليرا) – 4:05,kisali lwaqt (Bob Aleekaa; Michael Brown; Christina Aguilera) - 4:05,""" Running out of Time "" ( Bob Allecca ; Michael Brown ; Christina Aguilera ) – 4 : 05",نفاد الوقت (بوب أليكا؛ مايكل براون؛ كريستينا أغيليرا) – 4:05,20,GENERATED
data52304,DATA_23799,B,ف 1850، إيلت و راجلها انتقلو لنيويورك، فين دوز سنينو اللخرة ك مستشار كيماوي لشركة مانهاتن ديال الغاز.,"f 1850, ilt o rajlha nteqlo l newyork, fin douz sninou lakhrin k moustachar kimyawi l chrika manhattan dyal lghaz.","In 1850 , Ellet and her husband relocated to New York , where he spent his final years as a chemical consultant for the Manhattan Gas Company .",في عام 1850، انتقل إلليت وزوجها إلى نيويورك، حيث قضى سنواته الأخيرة كمستشار كيميائي لشركة مانهاتن للغاز.,28,GENERATED
data52305,DATA_7320,A,مسدومين كيفاش درنا ريمونتادة فدوزيم ميتة,msdoumin kifach drna remontada fdeuxieme mita,i'm amazed of how we managed to turn things around in the second half,أنا مندهش من كيفية تمكننا من قلب الأمور رأسًا على عقب في الشوط الثاني.,14,PARTIALLY VALIDATED
