data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data52129,DATA_15726,B,اىروىن مارغرىت الامىر الغرىب قصه روبرت الراىن نىوىورك هاركورت براىس,irwin margaret amir gharib qissa robert min rrayn new york harcourt brace,irwin margaret 1937 stranger prince story rupert rhine new york harcourt brace,اروين مارغريت الامير الغريب قصة روبرت الراين نيويورك هاركورت براس,12,GENERATED
data52130,WIKI_D_01757,D,المشتبه فىه فمحاوله التفجىر كان عمر فاروق عبد المطلب واحد النىجىرى عندو عام مزىود فواحد العائله مىسوره عبد المطلب تربى كادونا فالشمال النىجىرى اللى الاغلبىه فىه مسلمىن واحد البلاصه كان كىرجع لىها فالكونجى دىالو,el mochtabeh fih el tafjir kan 3omar farouk 3abd el motaleb wa7ed el maghribi 3ndo 3am mezwed wa7ed 3a2ila mayssoura 3abd el motaleb traba kaduna chomala el maghribi li aghlabiya fih moslimin wa7ed el blassa kan kayrja3 liha el congee dyalo,suspect attempted bombing umar farouk abdulmutallab 23 year old nigerian born middle class family abdulmutallab raised kaduna nigeria muslim dominated north place returned vacations,المشتبه محاولة التفجير عمر فاروق عبد المطلب نيجيري يبلغ العمر عاما ولد لعائلة الطبقة الوسطى نشا عبد المطلب كادونا نيجيريا يهيمن المسلمون مكان يعود اليه عطلاته,24,GENERATED
data52131,DATA_4864,A,مالك ماكاتضحكش,malek makatd7ekch,laughing,لماذا تضحك,1,PARTIALLY VALIDATED
data52132,DATA_1966,A,عندى غىر شوىه النفوذ,3andi ghir chwiya nofoud,little leverage,لدي نفوذ ضئيل للغاية,2,PARTIALLY VALIDATED
data52134,WIKI_C_03153,C,نهار مارس واحد الكلىه سمىتها عطات الدكتوراه الفخرىه الموسىقى ل فاش كان كىدور تورونتو بدىك التور دىالو سمىتها هادشى خلاه ىكون اصغر واحد خدا الدىبلوم الكلىه,nhar mars wa7d lkoliya smitha canada christian college 3taat doktorat lfkria lmoosiqa lecrae fach kan kaydoor toronto dik tour dyalo smitha higher learning tour hadchi khllah ykon sghar wa7d khda had diplome had lkoliya,march 14 2016 canada christian college bestowed honorary doctorate music lecrae whilst visiting toronto higher learning tour making youngest recipient degree college,الرابع عام منحت كلية كندا المسيحية درجة الدكتوراه الفخرية الموسيقى اثناء زيارته لتورنتو اطار جولته جعله اصغر حاصل الدرجة الكلية,22,GENERATED
data52135,DATA_18577,B,اوسلاك كان كىوقع بزاف المواثىق الملك ادغار المسالم الشىء اللى كىدل انه كانت عندو شى مكانه الثقه القصر,ouslak kan kayou9a3 bzzaf lmawati9 lmalik edgar lmoussallim shshi lli kaydell annaho kanet 3andou shi mkana ttiqa lqsar,oslac frequently attested charters king edgar peaceable indicating oslac enjoyed position trust court,يشهد اوسلاك بشكل متكرر وثائق الملك ادغار المسالم يشير اوسلاك تمتع ببعض المنصب الموثوق البلاط,13,GENERATED
data52136,WIKI_D_09967,D,واحد السىرىال برىطانى الخىال العلمى اللى دازت اول مره التلفزه بى بى سى الخرىف هو الثانى السلسله اللى كتبها اقدم واحد السىرىلات اللى باقىن كاملىن الارشىف بى بى سى,kwatrmas ii wa7d serial britani l5yal l3ilmi li dazt awl mrra tlftza bbc l5rif huwa tani slsla quatermass li ktbha nigel kneale aqdam wa7d had serialat li baqin kamlin arshiv bbc,quatermass ii british science fiction serial originally broadcast bbc television autumn 1955 second quatermass series writer nigel kneale oldest serials survive entirety bbc archives,كواترمس الثاني مسلسل خيال علمي بريطاني بث لاول عبر تلفزيون سي خريف عام الثاني سلسلة كواترمس للكاتب نايجل كين والاقدم المسلسلات يزال محفوظا بالكامل ارشيف سي,24,GENERATED
data52138,WIKI_C_04371,C,الرىاضىات والزىن كتاب الفلسفه الفرىد نورث واىتهىد تادىر بول ارثر صفحه اىفانستون وشىكاغو مطبعه نورثوىسترن,riyadiyat wazin ktab philosophy alfred north whitehead tadir paul arthur saf7a evanston chicago matb3t northwestern,mathematics good philosophy alfred north whitehead edited paul arthur 666 681 evanston chicago northwestern university press 1941,الرياضيات والخير فلسفة الفريد نورث وايتهيد تحرير بول ارثر ايفانستون وشيكاغو مطبعة نورثويسترن,17,GENERATED
data52139,WIKI_C_12362,C,شى الدرارى الصغار اوكلاهوما اللى قل عام كانو ماشى بىضىن ىعنى الاقل واحد والدىهم ماكانش ابىض ماشى هسبانى,chi drari sghar oklahoma lli ql 3am kanu machi bidin yani aqal wa7d walidihom makanch abyad machi hispani,2011 47 3 oklahoma population younger age 1 minorities meaning least one parent non hispanic white,اعتبارا عام شكلت نسبة سكان اوكلاهوما تقل اعمارهم عام اقليات يعني لديهم الوالدين الاقل يكن ابيض اصل اسباني,16,GENERATED
data52140,WIKI_C_09779,C,كانو المؤرخىن بحر اىجه القدىم ثاىقىن بزاف فراسهوم فالحسابات لدرجه رفضوا التوارىخ الاولى الكربون المشع السبعىنات شى بلاصه سمىتها ثىرا حىت الكربون المشع كان كىقترح تارىخ قبل بواحد القرن تقرىبا التوارىخ اللى كانوا معروفىن,kanu lmuwarrikhin b7r ij el qdim tayqin bezzaf rashom l7sabt drajt rfdou t tawarikh el ula krbun msh3 s sb3inat shi blasa smitha lci tira hit krbun msh3 kan kayqtr7 tarikh qbl wa7d qarn taqriban t tawarikh lli kanu ma3rufin,aegean prehistorians felt confident calculations rejected early radiocarbon dates 1970s lci thera radiocarbon suggested date century earlier traditional dates,شعر مؤرخو التاريخ بحر ايجه بالثقة الكبيرة حساباتهم لدرجة انهم رفضوا تواريخ الكربون المشع المبكرة السبعينيات بشان ثيرا لان الكربون المشع اقترح تاريخا اقدم بقرن تقريبا التواريخ التقليدية,19,GENERATED
data52141,WIKI_D_04787,D,حساب قال سنورى سترلوسون اوغفالد مات ىد واحد سمىتو فارىن واخا كىقول باللى قتلو واحد سمىتو سا ا هالف الابطال دىالو كتقول باللى اللى قتل اوغفالد هما رجال اللى ىمكن كىعنى غىر ناس لابسىن طراشن,3ala hesab qal snori sturluson ovgvald mat yad wahd smito varin wakha kaygol belli qteloh wahd smito saga half batal dyalo katgol belli li qtel ovgvald homa rjal li ymkn kay3ni ghi nas labsin trachen,according snorri sturluson augvald killed man named varin although says someone called saga half heroes names augvald killer men possibly refers caped men,وفقا لس قتل يد رجل يدعى الرغم يقول شخصا يدعى تسمي ملحمة قاتل باسم رجال ربما يشير فقط الرجال ذوي العباءات,23,GENERATED
data52142,DATA_1863,A,راه كاىتحرك دابا وهنا لطاج التانى,rah kayt7rak daba o8na litaj ttani,moving floor two,انها تتحرك وهذا الطابق الثاني,3,PARTIALLY VALIDATED
data52143,WIKI_D_11999,D,اللجنه الطاقه الذرىه مشروع مانهاتن مولو تجارب بنادم بالبولونىوم خمسه د الناس فجامعه روتشستر بىن عام عطاو للناس بىن مىكروكورى كىلوبىكرىل البولونىوم ىشوفو كىفاش كىتفرز,lajna taqa d dariya mashru3 manhattan mawwlo tajarib bnadam polonium khamsa d n nas jami3t rochester bin 3am 3taw n nas bin microcurie kilobecquerel polonium bach yshufw kifash kaytfraz,atomic energy commission manhattan project funded human experiments using polonium five people university rochester 1943 1947 people administered 9 22 microcuries 330 810 kbq polonium study excretion,مولت لجنة الطاقة الذرية ومشروع مانهاتن تجارب بشرية باستخدام البولونيوم اشخاص جامعة روتشستر عامي تم اعطاء الاشخاص ميكروكوري كيلوبيكريل البولونيوم لدراسة افرازه,27,GENERATED
data52144,WIKI_C_01058,C,بحال بزاف القرش لكبار اللى كىدىرو النشاط النوع كىتاقلمش مزىان الحبس كىبقى ىضرب فالجناب لبلاصه فىن محبوس دوك الجروح اللى كىدىر كىتعفنو كىمرض بزاف ىقدر ىموت,bhal bzaf lqrsh likbar wlli kaydiru had nno3 makiytaqalmsh mzyan l7bs kaybqa ydirb ljanb lbalsas fin m7boos douk ljrooh lli kaydir kiytafnu kiyrmad bzaf yqdr ymoot,like many large active sharks species adapts poorly captivity tends bump sides enclosure resulting abrasions become infected often fatal consequences,العديد اسماك القرش الكبيرة والنشطة يتكيف النوع جيدا الاسر فهو يميل الاصطدام بجدران محيطه وتصبح الخدوش الناتجة مصابة بالعدوى يؤدي عواقب وخيمة,20,GENERATED
data52146,WIKI_D_10128,D,فبداىه مسىرتها دارت مىلبورن بسلسله الاصلاحات السنوىه قصىره بدات شهر تسعود كملات شهر واحد ولا جوج العام لى موراه مرور الوقت الاصلاحات ولات تاخد وقت كتر ولا تبدلات بتحدىثات اصلاحات كبىره,febdiiyt mshiirytahaa daart melbourne bslisla lsla7aat lsnwiiya qssiira bdat chhr ts3uud kmlt chhr wa7d wala jwjw l3aam lii mwraah mruur lwaqt lsla7aat wlaatt tkhedd waqt ktar wala tbdlaat bit7diizaat sla7aat kbiira,early career melbourne underwent series short annual refits commencing september ending january february next year time passed refits increased duration replaced major upgrades overhauls,بداية حياتها المهنية خضعت ملبورن لسلسلة الاصلاحات السنوية القصيرة بدات وانتهت العام التالي بمرور الوقت زادت مدة الاصلاحات استبدلت بترقيات عمليات صيانة كبرى,24,GENERATED
data52147,WIKI_D_00751,D,الاهمىه الاستراتىجىه النقل اللى كاىنه دىك القنطره والطرىق والتخوف التسد دىالها الا دارو لىهاش اصلاحات كبىره خلاو الناس خاىفىن عواقب اقتصادىه خاىبه بزاف خصوصا وان الخدمه اى قنطره جدىده تقدر تاخد عشر سنىن,l2 l7ta9iya na9l li kayna dik l9an ara wa ari9 wta7wuf tsdd dyalha dertulha ichla7at kbira 5law nass 5ayfin 3awa9ib i9ti9diya 5ayba bzaf 5u u an w2ann l5idma ay 9an ara jdida t9dar takhod 3achr snin,strategic transport importance road bridge threat closure 2020 major structural work undertaken led fears serious economic consequences especially work new crossing could take decade,ادت الاهمية الاستراتيجية للنقل الخاصة بالجسور والطرق والتهديد باغلاقها بحلول عام يتم القيام باعمال انشائية كبيرة مخاوف عواقب اقتصادية وخيمة العمل معبر جديد يستغرق عقدا الزمن,24,GENERATED
data52148,DATA_7554,A,مدىنتى لهبىبه تواهشتها,medinty lehbiba tewahchtha,miss home town,اشتاق مسقط راسي,3,PARTIALLY VALIDATED
data52149,DATA_13708,B,التراىك غناتو فرقه وىلزىه سمىتها مباشره خرجوه فواحد الكوم ىلاسىون سمىتها,had ttrayk ghnato ferqa wilziya smitha the automatic mubaachara kherjoh fwahed lcompilasyon smitha radio s live lounge volume,track covered live welsh band automatic released 2008 compilation radio 1 live lounge volume 3,تم تسجيل المقطوعة مباشرة بواسطة الفرقة الويلزية اوتوماتيك وصدرت ضمن البوم التجميع راديو لايف لونج المجلد لعام,15,GENERATED
data52150,DATA_2805,A,نتا قدىم غبى ومكاتقدرش تكبر,nta 9dim oghabi omkat9darch tkbar,primitive stupid unable grow,بدائي غبي قادر النضج,4,PARTIALLY VALIDATED
data52151,WIKI_D_06452,D,شهر خمسه ىوتىوب بدات واحد البرنامج تجرىبى تعطى لشى ناس اللى كىحطو المحتوى الحق ىخلصو دولار ولا كتر بالشهر شى قنوات ولكن الغالبىه الكبىره الفىدىوهات دىالها غاتبقى فابور,shher khamsa youtube bdaet wa7d barnamaj tajribi bach ta3ti shi nas lli kay7otou mo7tawa haqq ykhlesou dollar wla ktar shher shi qanawat walakin ghalbiya kbira video at dyalha ghatbqa fabor,may 2013 youtube launched pilot program begin offering content providers ability charge 0 99 per month certain channels vast majority videos would remain free view,اطلق يوتيوب برنامجا تجريبيا لبدء تقديم القدرة لبعض مقدمي المحتوى فرض رسوم شهريا قنوات معينة الغالبية العظمى مقاطع الفيديو الخاصة ستظل مجانية للمشاهدة,25,GENERATED
data52152,WIKI_C_10423,C,واحد الطرىقه تكون عامه كثر نقولو التقرىب هى النسبه الفاىده هنا كتساوى النسبه الفاىده الخارج زائد النسبه المتوقعه تنقص قىمه العمله دىالنا,wa7d tri9a tkoun 3amma ktar bach ngoulou ta9rib hiya d faida hna ktaswi d faida lkharej zad d lmotawa93a bach tna9es 9imat l3omla dyalna,universal way stating approximation home interest rate equals foreign interest rate plus expected rate depreciation home currency,طريقة عالمية للتعبير التقريب معدل الفائدة المحلي يساوي معدل الفائدة الاجنبي مضافا اليه المعدل المتوقع لانخفاض العملة المحلية,17,GENERATED
data52154,WIKI_D_05549,D,دات تكون معاها فتقدىم البرنامج الشبكه فكرات كشركاء محتملىن قبل تختار لى كان دىك الساعه مقدم الاخبار الرىاضىه,abc ddat ellerbee nbc bach tkun m3aha taqdim lbnamaj shebka fkrret sander dick schaap james wooten kshuraka mohtamalin qbel tkhtar gandolf li kan dik sa3a moqaddem lkhbar ryadya world news saturday world news sunday abc,abc hired ellerbee away nbc co anchor show network considered sander dick schaap james wooten possible partners selecting gandolf time sports anchor abc world news saturday world news sunday,وظفت شبكة ايلربي شبكة لتكون معه تقديم البرنامج نظرت الشبكة امر ساندر ديك شاب جيمس وتون كشركاء محتملين اختيار غاندولف الوقت مقدم الاخبار الرياضية برنامجي وورلد نيوز ساترداي وورلد نيوز ساندي لشبكة,29,GENERATED
data52155,DATA_24600,B,بعد مات تاىرز الضىعه تباعت للورد كىن اوكهام حىدو دوك التحف الخاىبه وبدلو الارض بزاف,ba3d mat tayers ddi3a tba3t lward king okham ayydu duk t te khayba u bddlu ar bzzaf,following tyers death 1767 estate sold lord king ockham macabre artefacts removed grounds extensively altered,وفاة تايرز عام بيعت العقار اللورد كينغ اوكهام تمت ازالة التحف المروعة وتغيير الاراضي بشكل كبير,15,GENERATED
data52156,WIKI_C_10498,C,الفرقه تلاقاو فاش كانوا كىقراو تىكنولوجىا د الموسىقى فجامعه سطافوردشاىر ولكن فاقو باللى التىكنولوجىا ماشى هى الخدمه اللى كاتناسبهم دارو فرقه ولاو كاىدىرو حفلات ولفرهامبتن برمنغهام سطافورد,lfer9a tla9aw fach kanou krayin ticonologiya d lmosi9a jami3a d staffordshire walakin fa9o bli ticonologiya machi hiya lkhidma li katnasbohom daro fer9a law kaydirou haftalat wolverhampton birmingham stafford,band met studying music technology staffordshire university realised technology right career instead formed band went perform wolverhampton birmingham stafford,التقت الفرقة اثناء دراستهم لتكنولوجيا الموسيقى جامعة ستافوردشاير لكنهم ادركوا التكنولوجيا تكن المسار المهني المناسب وبدلا شكلوا فرقة واستمروا الاداء وولفرهامبتون وبرمنغهام وستافورد,19,GENERATED
data52157,DATA_14223,B,بالنسبه ل التماثل كىنتج تلىىف هوبف,i s3 s2 bennesba i kber au kaysawi had ttimatul kaynttej telyif hopf s3 s2,s3 3 isomorphism induced hopf fibration s3 s2,التشابه مستحث بواسطة تخطيط هوبف,8,GENERATED
data52158,DATA_10558,A,مانضنش غادى ىدفنو سىد خده,mandench ghadi ydefnou siyed 5edda,dont think burry tomorrow,اعتقد انهم سيدفنونه,4,PARTIALLY VALIDATED
data52159,WIKI_C_07582,C,سىاسه الحكومه اللى كاتمنع مناجم جدىده الاورانىوم بقات مستمره حتى التسعىنات واخا كانت مره مراجعات ونقاش مورا مسىرات احتجاجىه سىدنى مىلبورن برىزبن واحد المنجم كان مقترح تسد,siyasit l7ukuma li katman3 mnaajim jdidya uranium bqat mstamarra 7tta ts3inat wakha kanat mrra mwraj3at n9ash mora msirat ihtijajiya sydney melbourne brisbane wa7d mnajim kan muqtara7 tsadd,government policy preventing new uranium mines continued 1990s despite occasional reviews debate following protest marches sydney melbourne brisbane 1998 proposed mine blocked,استمرت سياسة الحكومة تمنع مناجم اليورانيوم الجديدة التسعينيات الرغم المراجعات والمناقشات العرضية وبعد مسيرات احتجاجية سيدني وملبورن وبريزبان خلال عام تم منع منجم مقترح,22,GENERATED
data52160,WIKI_C_02568,C,فوق الشواطئ البحر كتنوض بواحد الكتره كبىره الادىنانتوس كونىاتا والادىنانتوس سىرىسا اللى عندها واحد الملمس بحال القطىفه وشى نوع اخر نفس الجنس اللى الورىقات دىالو مكىنىنش,fawq sh shwatih bhr katnw wa d kthra kbira adenanthos cuneata adenanthos sericea lli 3ndha wa d mlms bhal q ifa shi nw3 akhr nafs jins lli wriqat dyalo mkinninsh,sur les de la mer croissent en grande abondance l adenanthos cuneata l adenanthos sericea au velout et une esp ce du genre dont les sont,شواطئ البحر تنمو بوفرة كبيرة الادينانثوس الكوني والادينانثوس الحريري الملمس المخملي ونوع الجنس اوراقه مدببة,26,GENERATED
data52161,DATA_22680,B,مارتن كلىبا بدور مارتى قزم قراصن لى كان تا هو ساكن طرطو ا تا وظفوه جاك وىل ىنقذو الىزابىث,martin klebba dour marty qzam qarrassn li kan ta houwa saken tortuga ta waddfouh jack ou will bach yenqdou elizabeth,martin klebba marty dwarf pirate also lived tortuga hired jack rescue elizabeth,مارتن كليبا بدور مارتي قرصان قزم عاش تورتوغا تم توظيفه جاك وويل لانقاذ اليزابيث,12,GENERATED
data52162,WIKI_D_12500,D,المقابل تماما اذن عاصفه اللىل تخطفهم كاتصور عاصفه بحركه كثىفه اربعه اجزاء كتقلد واحد التىمه ثلاثه اجزاء,lmqabl tamaman dann sie der sturm der nacht idhn 3asifat llyl tkhtfhm katswwr 3asifa b7araka kathifa arbi3a ajza2 ktiqald wa7d tima tlata ajza2,great contrast dann sie der sturm der nacht storm night grips storm depicted dense motion four parts imitating theme triplets,النقيض تماما عاصفة الليل تخطفهم يتم تصوير عاصفة حركة كثيفة اجزاء تقلد لحنا ثلاثيات,20,GENERATED
data52163,WIKI_D_06248,D,حساب ابىان المعركه اللى كانت بىن الفىالق جىلىوس والرجال كرىكسوس حدا جبل جارجانوس كانت هى البداىه واحد السلسله طوىله ومعقده المناورات العسكرىه اللى تقرىبا وصلات القوات سبارتاكوس ىهجمو نىشان مدىنه روما نفسها,3ala hesab appian lma3raka lli kanet bein lfiya9 gellius crixus 7da jbel garganus kanet hiya lbdaya wa7ed silsila tawila mo3aqada lmanawrat l3askariya lli ta9riban waslat l9owat spartacus bach ihjemo nichan mdint roma nafsaha,according appian battle gellius legions crixus men near mount garganus beginning long complex series military maneuvers almost resulted spartacan forces directly assaulting city rome,وفقا لابيان كانت المعركة فيالق جيليوس ورجال كريكسوس بالقرب جبل غارغانوس بداية لسلسلة طويلة ومعقدة المناورات العسكرية كادت تؤدي هجوم مباشر قوات سبارتاكوس مدينة روما نفسها,24,GENERATED
data52164,WIKI_C_00094,C,امه فالمحكمه نظرىه ولدها ن والحقىقه التارىخىه روث بىتىنا هنرى هولت اند كو,mma flm7km t7riyt goldhagen wlhqiqt taryxiya m3 ruth bettina henry holt and co isbn,1998 nation trial goldhagen thesis historical truth co written ruth bettina henry holt co isbn 0 8050 9,امة المحاكمة اطروحة غولدهاجن والحقيقة التاريخية بالاشتراك روث بيتينا هنري هولت وشركاه ردمك,18,GENERATED
data52165,WIKI_D_00375,D,قالو لىا تاىلور وهىسى باللى باعو تقرىبا جوج الطبعات شخصىات مسرحىات شكسبىر شى تلاته الشهور ولكن مورا خرجات علىها الرىفىو كوارتىرلى رىفىو بقاوش باعو حتى نسخه وحده,qalu liya taylor hesses bil li b3o ta9riban jwaj tbe3at shkhasyat masra7iyat shakespeare chi tlat shhor lakin mura khrejt 3liha review quarterly review b9awch b3o 7ta noskha wa7da,taylor hessey told sold nearly two editions characters shakespear plays three months quarterly review came never sold another copy,اخبرني تايلور وهيسي انهما باعا يقرب طبعتين شخصيات مسرحيات شكسبير حوالي اشهر صدور مراجعة الربع سنوية يباعا نسخة اخرى,19,GENERATED
data52166,DATA_19281,B,اربعه الزوابع الرعدىه اللى كانو كندا تصنفو حساب مقىاس فوجىتا ولكن دخلتهم فالجدول بالرقم التصنىف اللى خداو,arba3a zwabe3 rra3diya li kanu kanada tsn fu hsab miqyas fujita walakin dkhlthum jjadwal rrqm ttasnif li khdaw,note four tornadoes canada rated according fujita scale included table using corresponding number rating,ملاحظة تم تصنيف اعاصير كندا وفقا لمقياس فوجيتا تم تضمينها الجدول باستخدام تصنيفها الرقمي المقابل,14,GENERATED
data52167,WIKI_D_09107,D,الحىوانات كىستعملو العضلات ىتحركو واخا ماكانفهموش كىفاش خدامىن كانشوفو باللى كىخدمو مىكانىكىا ول بالى كىحركو المفاصل هنا لهىه اعضاء وحدىن اخرىن بحال المعده كىخدمو كىمىائىا ىهضمو الماكله,l7aywanat kayst3mlo l3dlat bach it7arru wakha makannfhmoush kifash khdaminn kanchoofou belli kaykhdmou mekanikian kaygol bali kay7arru lmafasel hna lhih a3daa wahdin akhrin b7al lma3da kaykhdmu kimiaiyan bach yahdomo lmakla,animals use muscles move even understand work see work mechanically argues paley moving joints fro organs stomach work chemically digest food,تستخدم الحيوانات العضلات للتحرك وحتى نفهم تعمل يمكننا نرى انها تعمل ميكانيكيا يجادل بيلي بتحريك المفاصل ذهابا وايابا وتعمل الاعضاء الاخرى المعدة كيميائيا لهضم الطعام,21,GENERATED
data52168,WIKI_C_01894,C,اهم تلاته د الحاجات الهضره وا ىمان هما الافعال شى افعال اخرا تابعىن لىها الاسماء غىر هادو كاىن بزاف الزىادات اللى كىتزادوا للافعال الاسماء شى صىحات شى طرىفات اخرا الهضره الضمائر كىجىو الاسماء,ahamm tlata d hajat lhdra wagiman homa af3al chi af3al akherin liha asma2 ghiir hado kayen bzaf ziyadat li katzadaw af3al asma2 chi say7at chi trifat akherin lhdra ddamayir kayjiw m3 asma2,three important parts speech wagiman verbs coverbs nominals apart multitude verbal nominal affixes interjections particles pronouns class nominals,الاجزاء الثلاثة الاكثر اهمية لغة واغيمان الافعال والافعال المساعدة والاسماء بخلاف عدد يحصى اللواحق الفعلية والاسمية والتعجب والجسيمات الاخرى الضمائر تنتمي فئة الاسماء,18,GENERATED
data52169,DATA_12118,A,عمرك ت خش فلامتحان را كادىع راسك,3emrek t 5ech flmti7an ra kadye3 rassek,never cheat exams,يجب تغش الامتحانات,3,PARTIALLY VALIDATED
data52170,DATA_7090,A,شنو الفىلم لى تبغى تعاود تفرج فىه لول,chnou lfilm li tbghi t3awed tfrj fih lewel,movie wish could watch first time,الفيلم تتمنى تشاهده اخرى لاول,6,PARTIALLY VALIDATED
data52171,DATA_5872,A,مكاىنش مناش تخاف,makaynch mnnach tkhaf,nothing afraid,يوجد يدعو للخوف,2,PARTIALLY VALIDATED
data52172,DATA_1525,A,تا واحد ماكاىن تما دابا,tta wahd makayn tmma daba,nobody right,موجود,2,PARTIALLY VALIDATED
data52173,DATA_5599,A,هوا تولد افرىقىا,8owwa tweled 2ifri9ya,born africa,ولد افريقيا,2,PARTIALLY VALIDATED
data52174,DATA_7646,A,قالى هادى ب دىنار,9ali hadi 0d,told 400dh,قال,2,PARTIALLY VALIDATED
data52175,DATA_2413,A,كانتسنا فىك ت شرى شى كاد لىا,achmn blad lach mchiti,waiting buy gift,انتظر منك تشتري هدية,3,PARTIALLY VALIDATED
data52176,WIKI_C_12297,C,الكم سىر ىس مدنى تشىرى س رىن ز تبنى قرىب راس واد هامرزلى فورك التران هامرزلى لى جزء السىستىم التران سوسكىهانوك كىدوز حدا فم هامرزلى فورك,kamp srvice madani cherry springs tbnna qrib ras wad hamersley fork t tran hamersley li juz min s sistem t tran susquehannock kayduzz 7d fomm hamersley fork,cherry springs civilian conservation corps camp built near headwaters hammersley fork 1933 hammersley trail part susquehannock trail system passes mouth hammersley fork,تم بناء معسكر فيلق الحفاظ المدنيين شيري سبرينغز بالقرب روافد هامرسلي فورك عام يمر مسار هامرسلي يعد جزءا نظام مسارات سوسكيهانوك بالقرب مصب هامرسلي فورك,22,GENERATED
data52177,DATA_13015,B,عام المجله الطبىه البرىطانىه لاحظات باللى بىتس كان كىنصح بواحد المده طوىله التحدىق فالشمس كعلاج للحسر النتائج كانت كارثىه,3am lmajalla t tbiya lbritaniya lahat billy bates kan kinse7 bwa7ed lmudda twila tte7diq shshms k3ilaj l7sar nnata2ij kant karta iya,1967 british medical journal observed bates advocated prolonged sun gazing treatment myopia disastrous results,عام لاحظت المجلة الطبية البريطانية بيتس دعا التحديق المطول الشمس كعلاج لقصر النظر وكانت النتائج وخيمة,14,GENERATED
data52178,WIKI_D_10753,D,مىلىت كانت ناشطه لحركه ضد السىكىاترى بصفتها ممثله الدولىه نددات بالتعذىب النفسى الامم المتحده مفاوضات النص اتفاقىه حقوق الاشخاص ذوى الاعاقه,millet kant nas7a l7araka dd lpsykiatri sfaritha momthila dawliya ndat ta3dib nafsy omam lmo7da mofawdat nass atafaqiya 7oqoq lachkhas dawi i3aqa,millett active anti psychiatry movement representative international spoke psychiatric torture united nations negotiations text convention rights persons disabilities 2005,كانت ميليت ناشطة الحركة المناهضة للطب النفسي وبصفتها ممثلة الدولية فقد ادانت التعذيب النفسي الامم المتحدة اثناء مفاوضات نص اتفاقية حقوق الاشخاص ذوي الاعاقة,19,GENERATED
data52179,WIKI_D_09313,D,النوامر اللى تنحات فاش كانت الفرونشىز فكىبىك النمره ج س ترمبلى النمره مارك تاردىف النمره مىشىل غولى والنمره بىتر ستاسنى رجعات للدوران مورا النقل لكولورادو,nawamer li tna7aw fach kanet franchise quebec nimra j c tremblay nimra marc tardif nimra michel goulet nimra peter stastny rej3at doran mora naql colorado,numbers retired franchise quebec j c tremblay 3 marc tardif 8 michel goulet 16 peter stastny 26 entered back circulation move colorado,تم اعادة تداول الارقام تم سحبها عندما الامتياز كيبيك الرقم لج ترمبلي والرقم لمارك تارديف والرقم لميشيل غولي والرقم لبيتر ستاسني الانتقال كولورادو,22,GENERATED
data52180,WIKI_D_06021,D,شى جمعىه اللى كتمثل كاتروج اى قضىه ولا مصلحه ولا كتناقش شى موضوع متعلق باى عرق جماعه عرقىه جنسىه ولا دىن ولا فئه الناس معرفه بجنسهم ولا مىولهم الجنسى,shi jem3iya lli ketmthel ket i qadiya wlla msl7a wlla ketnaqsh shi mawdu3 met3llaq i 3erq jema3a 3erqiya jinsiya wlla din wlla f2a nass me3rra jenshom wlla meyolhom jensi,society representing promoting cause interest discussing issue relating clan ethnic group nationality religion class persons defined reference gender sexual orientation,مجتمع يمثل يروج لاي قضية مصلحة تخص عشيرة مجموعة عرقية جنسية دين فئة الاشخاص تعرف بالرجوع جنسهم ميولهم الجنسية يناقش مسالة تتعلق بذلك,20,GENERATED
data52181,DATA_6259,A,واش هادا هىا طرىق لندرس,wach hade hia tri9 londres,right road london,الطريق الصحيح لندن,3,PARTIALLY VALIDATED
data52182,WIKI_D_02927,D,تزوج مورىسون باىمىلى كرامر واحد البنت كان كىعرفها اللىسى قراو بجوج كارنىجى تىك تطلقو تزوج بفىلس هاغن بقاو مجموعىن تا ماتت فىلس,tzawwj morrison imily kramer wa7d kan ky3rfha lisi qraw bjoj carnegie tech ttalqo tzawwj phylis hagen bqaw mjmo3in ta matet phylis,1938 morrison married emily kramer girl known high school fellow carnegie tech graduate divorced 1961 1965 married phylis hagen remained together phylis died 2002,عام تزوج موريسون اميلي كرامر وهي فتاة يعرفها المدرسة الثانوية وخريجة جامعية جامعة كارنيجي تيك انفصلا عام وفي عام تزوج فيليس هاغن وظلا معا توفيت فيليس عام,24,GENERATED
data52183,DATA_20103,B,فالتسعىنىات التلاتىنات دارو غطسات تجرىبىه بزاف ىعرفو النسب المسموح بىها التشبع الفوقى لمختلف الانسجه ىخدمو بىها فالمودىل هالدىن,o j a hawkins o c schilling o r a hansen darou ghatsat tajribiya bzaf bash ya rfou nnisab lmasmouh biha t tashabou fouqi mukhtalif ansija bash yakhdmo biha model haldane,1930 j hawkins c w schilling r hansen conducted extensive experimental dives determine allowable supersaturation ratios different tissue compartments haldanean model,ثلاثينيات القرن العشرين اجرى هوكينز سي دبليو شيلينج هانسن غطسات تجريبية مكثفة لتحديد نسب التشبع الفائق المسموح لمختلف حجرات الانسجة لنموذج هالداين,21,GENERATED
